2020-08-29-1100,8.9,10.9,197.0
2020-08-29-1105,8.4,9.9,187.0
2020-08-29-1110,9.7,10.7,193.0
2020-08-29-1115,9.7,11.9,198.0
2020-08-29-1135,9.9,11.7,201.0
2020-08-29-1145,10.5,12.8,208.0
2020-08-29-1155,10.9,12.6,197.0
2020-08-29-1200,9.3,12.2,202.0
2020-08-29-1205,11.5,13.6,201.0
2020-08-29-1210,11.3,12.6,188.0
2020-08-29-1215,11.3,12.6,196.0
2020-08-29-1220,9.9,11.5,192.0
2020-08-29-1225,10.9,12.2,200.0
2020-08-29-1230,11.5,13.0,191.0
2020-08-29-1240,11.3,13.2,191.0
2020-08-29-1245,11.3,12.2,187.0
2020-08-29-1250,10.7,12.1,192.0
2020-08-29-1255,10.5,12.4,200.0
2020-08-29-1300,10.7,12.1,190.0
2020-08-29-1305,10.9,12.2,200.0
2020-08-29-1310,11.5,13.4,191.0
2020-08-29-1320,10.7,11.9,201.0
2020-08-29-1325,11.7,13.6,197.0
2020-08-29-1345,10.7,13.8,189.0
2020-08-29-1350,10.7,12.1,186.0
2020-08-29-1355,11.9,14.2,201.0
2020-08-29-1425,11.3,13.0,198.0
2020-08-29-1435,11.5,13.8,195.0
2020-08-29-1525,11.7,12.4,202.0
2020-08-29-1535,11.9,13.6,208.0
2020-08-29-1605,11.9,13.6,205.0
2020-08-29-1610,11.7,13.8,205.0
2020-08-29-1630,14.4,16.7,201.0
2020-08-29-1640,11.9,13.4,206.0
2020-08-29-1700,11.9,13.4,202.0
2020-08-29-1705,10.7,12.2,205.0
2020-08-29-1715,11.3,13.8,205.0
2020-08-29-1720,10.7,11.9,206.0
2020-08-29-1725,10.9,12.4,219.0
2020-08-29-1730,11.9,13.4,219.0
2020-08-29-1735,9.9,11.3,217.0
2020-08-29-1750,11.7,13.6,190.0
2020-08-29-1815,9.9,11.9,222.0
2020-08-29-1820,10.7,12.4,213.0
2020-08-29-1840,11.7,13.6,223.0
2020-08-29-1845,11.7,13.0,214.0
2020-08-29-1850,9.9,10.9,222.0
2020-08-29-1855,11.3,12.2,220.0
2020-08-29-1900,11.1,12.8,226.0
2020-08-29-1905,11.7,13.0,213.0
2020-08-29-1910,10.9,12.2,223.0
2020-08-29-1915,10.3,11.1,221.0
2020-08-29-1920,10.9,12.2,219.0
2020-08-29-1925,10.7,11.9,201.0
2020-08-29-1930,10.3,11.7,208.0
2020-08-29-1935,10.5,12.4,202.0
2020-08-29-1940,10.7,12.1,195.0
2020-08-29-1945,10.7,12.1,203.0
2020-08-29-1950,10.7,12.1,203.0
2020-08-29-1955,10.7,12.1,203.0
2020-08-29-2000,10.7,12.1,203.0
2020-08-29-2005,10.7,12.1,203.0
2020-08-29-2010,10.7,12.1,203.0
2020-08-29-2015,10.7,12.1,203.0
2020-08-29-2020,10.7,12.1,203.0
2020-08-29-2025,10.7,12.1,203.0
2020-08-29-2030,9.5,10.3,219.0
2020-08-29-2035,8.7,10.1,224.0
2020-08-29-2040,8.7,9.9,221.0
2020-08-29-2045,9.1,10.5,214.0
2020-08-29-2050,9.5,10.7,207.0
2020-08-29-2055,9.9,11.3,215.0
2020-08-29-2100,9.9,11.3,215.0
2020-08-29-2105,9.9,11.3,215.0
2020-08-29-2110,9.9,11.3,215.0
2020-08-29-2115,9.9,11.3,215.0
2020-08-29-2120,9.9,11.3,215.0
2020-08-29-2125,9.9,11.3,215.0
2020-08-29-2130,11.1,12.2,202.0
2020-08-29-2135,10.9,11.7,215.0
2020-08-29-2140,9.9,10.7,213.0
2020-08-29-2145,10.7,11.9,212.0
2020-08-29-2150,9.7,10.9,223.0
2020-08-29-2155,9.9,11.3,212.0
2020-08-29-2200,9.7,10.7,210.0
2020-08-29-2205,8.7,10.3,229.0
2020-08-29-2210,9.1,11.1,233.0
2020-08-29-2215,11.9,13.6,217.0
2020-08-29-2220,8.2,8.9,215.0
2020-08-29-2225,8.9,10.7,231.0
2020-08-29-2230,8.7,10.1,226.0
2020-08-29-2240,8.9,9.5,231.0
2020-08-29-2245,9.1,9.7,226.0
2020-08-29-2250,8.7,9.9,227.0
2020-08-29-2255,8.2,9.1,225.0
2020-08-29-2300,8.2,9.1,225.0
2020-08-29-2305,8.2,9.1,225.0
2020-08-29-2310,8.2,9.1,225.0
2020-08-29-2315,8.2,9.1,225.0
2020-08-29-2320,9.7,11.1,230.0
2020-08-29-2325,8.9,10.3,228.0
2020-08-29-2330,8.9,10.1,223.0
2020-08-29-2335,9.1,10.1,226.0
2020-08-29-2340,8.4,8.9,219.0
2020-08-29-2345,8.4,9.3,214.0
2020-08-29-2350,8.2,8.7,223.0
2020-08-29-2355,7.6,8.4,227.0
2020-08-30-0000,6.8,8.0,223.0
2020-08-30-0005,7.4,8.4,222.0
2020-08-30-0010,8.2,9.5,218.0
2020-08-30-0015,9.1,9.7,222.0
2020-08-30-0020,8.9,10.1,225.0
2020-08-30-0025,8.2,9.1,214.0
2020-08-30-0030,7.4,8.7,216.0
2020-08-30-0035,8.0,9.1,200.0
2020-08-30-0040,6.8,7.2,201.0
2020-08-30-0045,7.4,8.4,217.0
2020-08-30-0050,7.4,8.4,217.0
2020-08-30-0055,8.6,9.9,214.0
2020-08-30-0100,8.6,9.9,214.0
2020-08-30-0105,8.6,9.9,214.0
2020-08-30-0110,8.6,9.9,214.0
2020-08-30-0115,8.6,9.9,214.0
2020-08-30-0120,8.6,9.9,214.0
2020-08-30-0125,8.6,9.9,214.0
2020-08-30-0130,8.6,9.9,214.0
2020-08-30-0135,8.6,9.9,214.0
2020-08-30-0140,8.6,9.9,214.0
2020-08-30-0145,8.6,9.9,214.0
2020-08-30-0150,8.6,9.9,214.0
2020-08-30-0155,8.6,9.9,214.0
2020-08-30-0200,8.6,9.9,214.0
2020-08-30-0205,8.6,9.9,214.0
2020-08-30-0210,8.6,9.9,214.0
2020-08-30-0215,8.6,9.9,214.0
2020-08-30-0220,8.6,9.9,214.0
2020-08-30-0225,8.6,9.9,214.0
2020-08-30-0230,8.6,9.9,214.0
2020-08-30-0235,8.6,9.9,214.0
2020-08-30-0240,8.6,9.9,214.0
2020-08-30-0245,8.6,9.9,214.0
2020-08-30-0250,8.6,9.9,214.0
2020-08-30-0255,8.6,9.9,214.0
2020-08-30-0300,8.6,9.9,214.0
2020-08-30-0305,8.6,9.9,214.0
2020-08-30-0310,8.6,9.9,214.0
2020-08-30-0315,8.6,9.9,214.0
2020-08-30-0320,8.6,9.9,214.0
2020-08-30-0325,8.6,9.9,214.0
2020-08-30-0330,8.6,9.9,214.0
2020-08-30-0335,8.6,9.9,214.0
2020-08-30-0340,8.6,9.9,214.0
2020-08-30-0345,8.6,9.9,214.0
2020-08-30-0350,8.6,9.9,214.0
2020-08-30-0355,8.6,9.9,214.0
2020-08-30-0400,8.6,9.9,214.0
2020-08-30-0405,8.6,9.9,214.0
2020-08-30-0410,8.6,9.9,214.0
2020-08-30-0415,8.6,9.9,214.0
2020-08-30-0420,8.6,9.9,214.0
2020-08-30-0425,8.6,9.9,214.0
2020-08-30-0430,8.6,9.9,214.0
2020-08-30-0435,8.6,9.9,214.0
2020-08-30-0440,8.6,9.9,214.0
2020-08-30-0445,8.6,9.9,214.0
2020-08-30-0450,8.6,9.9,214.0
2020-08-30-0455,8.6,9.9,214.0
2020-08-30-0500,8.6,9.9,214.0
2020-08-30-0505,8.6,9.9,214.0
2020-08-30-0510,8.6,9.9,214.0
2020-08-30-0515,8.6,9.9,214.0
2020-08-30-0520,8.6,9.9,214.0
2020-08-30-0525,8.6,9.9,214.0
2020-08-30-0530,8.6,9.9,214.0
2020-08-30-0535,8.6,9.9,214.0
2020-08-30-0540,8.6,9.9,214.0
2020-08-30-0545,8.6,9.9,214.0
2020-08-30-0550,8.6,9.9,214.0
2020-08-30-0555,8.6,9.9,214.0
2020-08-30-0600,8.6,9.9,214.0
2020-08-30-0605,8.6,9.9,214.0
2020-08-30-0610,8.6,9.9,214.0
2020-08-30-0615,8.6,9.9,214.0
2020-08-30-0620,8.6,9.9,214.0
2020-08-30-0625,8.6,9.9,214.0
2020-08-30-0630,8.6,9.9,214.0
2020-08-30-0635,8.6,9.9,214.0
2020-08-30-0640,8.6,9.9,214.0
2020-08-30-0645,8.6,9.9,214.0
2020-08-30-0650,8.6,9.9,214.0
2020-08-30-0655,8.6,9.9,214.0
2020-08-30-0700,8.6,9.9,214.0
2020-08-30-0705,8.6,9.9,214.0
2020-08-30-0710,8.6,9.9,214.0
2020-08-30-0715,8.6,9.9,214.0
2020-08-30-0720,8.6,9.9,214.0
2020-08-30-0725,8.6,9.9,214.0
2020-08-30-0730,8.6,9.9,214.0
2020-08-30-0735,8.6,9.9,214.0
2020-08-30-0740,8.6,9.9,214.0
2020-08-30-0745,8.6,9.9,214.0
2020-08-30-0750,8.6,9.9,214.0
2020-08-30-0755,8.6,9.9,214.0
2020-08-30-0800,8.6,9.9,214.0
2020-08-30-0805,8.6,9.9,214.0
2020-08-30-0810,8.6,9.9,214.0
2020-08-30-0815,8.6,9.9,214.0
2020-08-30-0820,8.6,9.9,214.0
2020-08-30-0825,8.6,9.9,214.0
2020-08-30-0830,9.9,10.9,207.0
2020-08-30-0835,9.9,10.9,207.0
2020-08-30-0840,17.1,18.9,214.0
2020-08-30-0845,17.1,18.9,214.0
2020-08-30-0850,16.7,18.7,217.0
2020-08-30-0855,17.7,19.4,213.0
2020-08-30-0900,17.7,19.4,213.0
2020-08-30-0905,17.7,19.4,213.0
2020-08-30-0910,16.9,20.2,220.0
2020-08-30-0915,17.7,19.8,215.0
2020-08-30-0920,16.7,18.7,216.0
2020-08-30-0925,18.1,20.6,211.0
2020-08-30-0930,17.5,21.6,215.0
2020-08-30-0935,18.9,20.8,216.0
2020-08-30-0940,18.3,20.0,215.0
2020-08-30-0945,17.1,19.4,219.0
2020-08-30-0950,17.3,19.6,221.0
2020-08-30-0955,19.2,21.8,218.0
2020-08-30-1000,19.0,24.5,221.0
2020-08-30-1005,18.3,20.0,220.0
2020-08-30-1010,19.2,21.6,216.0
2020-08-30-1015,17.7,19.4,221.0
2020-08-30-1020,17.3,20.2,217.0
2020-08-30-1025,18.9,21.8,214.0
2020-08-30-1030,19.6,22.0,215.0
2020-08-30-1035,19.0,21.0,206.0
2020-08-30-1040,18.7,21.2,210.0
2020-08-30-1045,19.2,21.8,213.0
2020-08-30-1050,19.8,21.8,216.0
2020-08-30-1055,19.6,23.7,211.0
2020-08-30-1100,19.4,21.6,206.0
2020-08-30-1105,17.9,20.6,213.0
2020-08-30-1110,19.4,22.4,207.0
2020-08-30-1115,19.4,21.8,205.0
2020-08-30-1120,19.2,21.8,205.0
2020-08-30-1125,19.4,20.8,214.0
2020-08-30-1130,19.2,22.2,205.0
2020-08-30-1135,21.2,23.5,214.0
2020-08-30-1140,18.3,21.6,217.0
2020-08-30-1145,19.8,22.7,215.0
2020-08-30-1150,20.0,23.1,214.0
2020-08-30-1155,20.4,24.1,209.0
2020-08-30-1200,21.0,24.3,216.0
2020-08-30-1205,22.4,24.7,214.0
2020-08-30-1210,19.2,23.3,213.0
2020-08-30-1215,21.6,24.3,214.0
2020-08-30-1220,29.0,33.4,224.0
2020-08-30-1225,28.6,31.7,230.0
2020-08-30-1230,25.3,28.0,219.0
2020-08-30-1235,14.0,17.1,216.0
2020-08-30-1240,7.2,8.2,232.0
2020-08-30-1825,16.7,18.5,221.0
2020-08-30-1830,16.7,18.9,215.0
2020-10-05-1619,11.9,13.2,219.0
2020-10-05-1623,12.4,14.4,233.0
2020-10-07-1255,8.4,9.3,302.0
2020-10-07-1331,6.8,9.1,308.0
2020-10-07-1338,7.4,8.9,322.0
2020-10-07-1339,7.4,8.9,322.0
2020-10-07-1340,7.4,8.9,322.0
2020-10-07-1626,6.0,7.4,306.0
2020-10-07-1631,4.5,5.4,278.0
2020-10-07-1632,4.5,5.4,278.0
